"Fecha cotización","Apertura","Cierre","Máxima","Mínima","Promedio","Cantidad","Monto","Fecha_a","Cierre_a"
"15/05/2014","2.6","2.6","2.6","2.6","2.61","7949","20728.75","14/05/2014","2.6"
"16/05/2014","2.6","2.6","2.6","2.6","2.6","6750","17542.2","15/05/2014","2.6"
"19/05/2014","2.6","2.5","2.6","2.5","2.51","41747","104625.94","16/05/2014","2.6"
"20/05/2014","2.5","2.6","2.63","2.5","2.56","17372","44450","19/05/2014","2.5"
"21/05/2014","2.6","2.49","2.6","2.49","2.51","20614","51638.86","20/05/2014","2.6"
"22/05/2014","2.53","2.55","2.55","2.53","2.53","5347","13532.67","21/05/2014","2.49"
"23/05/2014","2.6","2.67","2.7","2.6","2.68","131943","354266.86","22/05/2014","2.55"
"26/05/2014","2.75","2.78","2.78","2.75","2.76","9518","26286.97","23/05/2014","2.67"
"27/05/2014","2.78","2.85","2.85","2.78","2.81","10800","30383.4","26/05/2014","2.78"
"28/05/2014","2.79","2.79","2.79","2.79","2.76","1750","4835","27/05/2014","2.85"
"29/05/2014","2.75","2.75","2.75","2.75","2.75","100000","275000","28/05/2014","2.79"
"30/05/2014","2.67","2.67","2.67","2.67","2.67","2732","7294.44","29/05/2014","2.75"
"02/06/2014","2.64","2.64","2.64","2.64","2.64","2500","6600","30/05/2014","2.67"
"03/06/2014","2.6","2.67","2.67","2.6","2.64","20593","54328.04","02/06/2014","2.64"
"04/06/2014","2.67","2.67","2.67","2.67","2.65","3102","8214.02","03/06/2014","2.67"
"05/06/2014","2.75","2.7","2.75","2.67","2.69","9095","24508.75","04/06/2014","2.67"
"06/06/2014","2.66","2.66","2.66","2.66","2.66","1737","4620.42","05/06/2014","2.7"
"09/06/2014","2.64","2.65","2.65","2.64","2.65","11895","31502.1","06/06/2014","2.66"
"10/06/2014","2.65","2.65","2.65","2.65","2.65","1581","4189.65","09/06/2014","2.65"
"11/06/2014","2.6","2.65","2.65","2.6","2.64","15043","39660.85","10/06/2014","2.65"
"12/06/2014","2.63","2.61","2.63","2.6","2.61","26097","68134.68","11/06/2014","2.65"
"13/06/2014","2.61","2.65","2.65","2.61","2.64","15659","41270.59","12/06/2014","2.61"
"16/06/2014","2.7","2.7","2.7","2.7","2.7","4791","12924.2","13/06/2014","2.65"
"17/06/2014","2.7","2.7","2.7","2.7","2.69","5408","14554.55","16/06/2014","2.7"
"18/06/2014","2.7","2.59","2.7","2.59","2.6","134772","350556.18","17/06/2014","2.7"
"19/06/2014","2.59","2.65","2.65","2.59","2.61","7017","18315.15","18/06/2014","2.59"
"20/06/2014","2.65","2.65","2.65","2.65","2.65","5000","13244.65","19/06/2014","2.65"
"23/06/2014","2.65","2.65","2.65","2.65","2.65","10000","26488.62","20/06/2014","2.65"
"24/06/2014","2.65","2.65","2.65","2.65","2.65","2000","5300","23/06/2014","2.65"
"25/06/2014","2.64","2.64","2.64","2.64","2.64","2000","5277.11","24/06/2014","2.65"
"26/06/2014","2.63","2.63","2.63","2.63","2.63","1500","3945","25/06/2014","2.64"
"27/06/2014","2.61","2.61","2.61","2.61","2.61","9257","24160.77","26/06/2014","2.63"
"30/06/2014","2.59","2.59","2.59","2.59","2.59","12631","32663.81","27/06/2014","2.61"
"01/07/2014","2.55","2.55","2.55","2.55","2.55","2800","7140","30/06/2014","2.59"
"02/07/2014","2.55","2.54","2.55","2.5","2.52","32193","81113.26","01/07/2014","2.55"
"03/07/2014","2.5","2.5","2.5","2.5","2.48","8055","19977.75","02/07/2014","2.54"
"04/07/2014","2.48","2.6","2.6","2.48","2.53","8918","22520.24","03/07/2014","2.5"
"07/07/2014","2.52","2.55","2.55","2.52","2.54","16780","42669","04/07/2014","2.6"
"08/07/2014","2.6","2.6","2.6","2.6","2.59","3202","8307.98","07/07/2014","2.55"
"09/07/2014","2.55","2.55","2.55","2.55","2.55","22133","56439.15","08/07/2014","2.6"
"10/07/2014","2.6","2.6","2.6","2.6","2.6","2440","6337.95","09/07/2014","2.55"
"11/07/2014","2.55","2.86","2.86","2.55","2.68","106741","285819.43","10/07/2014","2.6"
"14/07/2014","2.86","2.86","2.86","2.86","2.86","3450","9867","11/07/2014","2.86"
"15/07/2014","2.83","2.83","2.83","2.83","2.83","8000","22640","14/07/2014","2.86"
"16/07/2014","2.8","2.8","2.8","2.8","2.8","6588","18446.4","15/07/2014","2.83"
"17/07/2014","2.79","2.7","2.79","2.7","2.74","5990","16392.4","16/07/2014","2.8"
"18/07/2014","2.7","2.7","2.7","2.65","2.67","104818","279746.03","17/07/2014","2.7"
"21/07/2014","2.7","2.7","2.7","2.7","2.7","20786","56131.7","18/07/2014","2.7"
"22/07/2014","2.7","2.8","2.8","2.7","2.76","36933","101825.94","21/07/2014","2.7"
"23/07/2014","2.8","2.75","2.8","2.75","2.78","11468","31860.4","22/07/2014","2.8"
"24/07/2014","2.8","2.8","2.8","2.75","2.78","8526","23723.35","23/07/2014","2.75"
"25/07/2014","2.86","2.8","2.86","2.8","2.83","5500","15547.72","24/07/2014","2.8"
"30/07/2014","2.79","2.79","2.79","2.79","2.79","49713","138695.33","25/07/2014","2.8"
"31/07/2014","2.78","2.74","2.78","2.74","2.74","63615","174609.7","30/07/2014","2.79"
"01/08/2014","2.74","2.85","2.85","2.74","2.78","27819","77396.51","31/07/2014","2.74"
"04/08/2014","2.85","2.85","2.85","2.85","2.85","19045","54278.25","01/08/2014","2.85"
"05/08/2014","2.85","2.8","2.85","2.8","2.8","26410","74037.4","04/08/2014","2.85"
"06/08/2014","2.8","2.8","2.8","2.8","2.78","3768","10474.4","05/08/2014","2.8"
"07/08/2014","2.8","2.78","2.8","2.78","2.79","6145","17122.38","06/08/2014","2.8"
"08/08/2014","2.78","2.78","2.78","2.78","2.78","1938","5387.64","07/08/2014","2.78"
"11/08/2014","2.78","2.78","2.78","2.74","2.76","12372","34125.91","08/08/2014","2.78"
"12/08/2014","2.85","2.85","2.85","2.85","2.84","10415","29628.7","11/08/2014","2.78"
"13/08/2014","2.85","2.8","2.85","2.8","2.84","7000","19850","12/08/2014","2.85"
"14/08/2014","2.8","2.8","2.8","2.8","2.8","3000","8400","13/08/2014","2.8"
"15/08/2014","2.8","2.8","2.8","2.8","2.8","4951","13862.8","14/08/2014","2.8"
"18/08/2014","2.8","2.8","2.8","2.8","2.79","4500","12563.5","15/08/2014","2.8"
"19/08/2014","2.8","2.8","2.8","2.8","2.8","2320","6495.57","18/08/2014","2.8"
"20/08/2014","2.8","2.8","2.8","2.8","2.8","3583","10032.4","19/08/2014","2.8"
"21/08/2014","2.8","2.85","2.85","2.8","2.81","13955","39147.21","20/08/2014","2.8"
"22/08/2014","2.85","2.85","2.85","2.85","2.85","17705","50459.25","21/08/2014","2.85"
"25/08/2014","2.9","2.9","2.9","2.9","2.9","3941","11410.7","22/08/2014","2.85"
"26/08/2014","2.9","2.9","2.9","2.9","2.9","14000","40594.88","25/08/2014","2.9"
"27/08/2014","2.9","2.85","2.9","2.8","2.84","15897","45118.25","26/08/2014","2.9"
"28/08/2014","2.85","2.85","2.85","2.85","2.85","3000","8550","27/08/2014","2.85"
"29/08/2014","2.85","2.85","2.85","2.85","2.85","2787","7942.95","28/08/2014","2.85"
"01/09/2014","2.85","2.85","2.85","2.85","2.85","2943","8387.55","29/08/2014","2.85"
"02/09/2014","2.85","2.8","2.85","2.8","2.82","4757","13434.69","01/09/2014","2.85"
"03/09/2014","2.8","2.79","2.8","2.79","2.79","61806","172608.8","02/09/2014","2.8"
"04/09/2014","2.74","2.73","2.74","2.73","2.73","25852","70671","03/09/2014","2.79"
"05/09/2014","2.73","2.73","2.73","2.73","2.69","6848","18429.11","04/09/2014","2.73"
"08/09/2014","2.68","2.68","2.68","2.68","2.68","15017","40245.56","05/09/2014","2.73"
"09/09/2014","2.68","2.68","2.68","2.6","2.64","24396","64304.2","08/09/2014","2.68"
"10/09/2014","2.68","2.68","2.68","2.6","2.63","30043","78881.8","09/09/2014","2.68"
"11/09/2014","2.68","2.68","2.68","2.68","2.67","4204","11242.57","10/09/2014","2.68"
"12/09/2014","2.66","2.68","2.68","2.66","2.66","5516","14671.76","11/09/2014","2.68"
"15/09/2014","2.7","2.72","2.72","2.7","2.71","4000","10841.74","12/09/2014","2.68"
"16/09/2014","2.7","2.7","2.7","2.7","2.7","4935","13324.5","15/09/2014","2.72"
"17/09/2014","2.69","2.69","2.69","2.69","2.69","11413","30700.97","16/09/2014","2.7"
"18/09/2014","2.69","2.69","2.69","2.69","2.69","2700","7259.69","17/09/2014","2.69"
"19/09/2014","2.69","2.69","2.69","2.69","2.69","8000","21520","18/09/2014","2.69"
"22/09/2014","2.67","2.67","2.67","2.67","2.67","4020","10731.4","19/09/2014","2.69"
"23/09/2014","2.6","2.52","2.6","2.52","2.57","24548","63198.2","22/09/2014","2.67"
"24/09/2014","2.53","2.58","2.6","2.53","2.58","21864","56412.12","23/09/2014","2.52"
"25/09/2014","2.57","2.57","2.57","2.57","2.57","10000","25700","24/09/2014","2.58"
"26/09/2014","2.57","2.57","2.57","2.57","2.57","104153","267673.21","25/09/2014","2.57"
"29/09/2014","2.58","2.58","2.58","2.58","2.58","13490","34799.21","26/09/2014","2.57"
"30/09/2014","2.58","2.58","2.58","2.55","2.57","24268","62461.44","29/09/2014","2.58"
"01/10/2014","2.58","2.59","2.59","2.58","2.59","13658","35322.5","30/09/2014","2.58"
"02/10/2014","2.6","2.6","2.6","2.59","2.6","9827","25533.52","01/10/2014","2.59"
"03/10/2014","2.61","2.62","2.62","2.61","2.61","35094","91686.84","02/10/2014","2.6"
"06/10/2014","2.62","2.62","2.62","2.62","2.62","9000","23580","03/10/2014","2.62"
"07/10/2014","2.63","2.62","2.63","2.62","2.62","16613","43593.8","06/10/2014","2.62"
"09/10/2014","2.62","2.62","2.62","2.62","2.62","1600","4184","07/10/2014","2.62"
"10/10/2014","2.62","2.6","2.62","2.6","2.6","10517","27328.86","09/10/2014","2.62"
"13/10/2014","2.6","2.6","2.6","2.6","2.6","22132","57519.9","10/10/2014","2.6"
"14/10/2014","2.6","2.6","2.6","2.6","2.6","2504","6510.12","13/10/2014","2.6"
"15/10/2014","2.6","2.6","2.6","2.6","2.6","13537","35191.1","14/10/2014","2.6"
"16/10/2014","2.6","2.55","2.6","2.52","2.55","24291","61930.95","15/10/2014","2.6"
"17/10/2014","2.55","2.52","2.55","2.52","2.53","4587","11627.17","16/10/2014","2.55"
"20/10/2014","2.48","2.47","2.48","2.47","2.47","5117","12658.99","17/10/2014","2.52"
"21/10/2014","2.47","2.52","2.52","2.47","2.51","10759","26996.96","20/10/2014","2.47"
"22/10/2014","2.52","2.52","2.52","2.52","2.52","2207","5559.5","21/10/2014","2.52"
"23/10/2014","2.52","2.52","2.52","2.52","2.52","8111","20439.72","22/10/2014","2.52"
"24/10/2014","2.5","2.5","2.5","2.5","2.5","4560","11400","23/10/2014","2.52"
"27/10/2014","2.5","2.5","2.5","2.5","2.5","7241","18102.5","24/10/2014","2.5"
"28/10/2014","2.5","2.5","2.5","2.5","2.5","5379","13447.5","27/10/2014","2.5"
"29/10/2014","2.5","2.5","2.5","2.5","2.5","14604","36515","28/10/2014","2.5"
"30/10/2014","2.5","2.51","2.51","2.5","2.51","6355","15934.25","29/10/2014","2.5"
"31/10/2014","2.6","2.6","2.6","2.6","2.58","6848","17653.25","30/10/2014","2.51"
"03/11/2014","2.65","2.65","2.66","2.65","2.66","12899","34266.19","31/10/2014","2.6"
"04/11/2014","2.68","2.7","2.7","2.68","2.69","8414","22617.8","03/11/2014","2.65"
"05/11/2014","2.75","2.75","2.75","2.75","2.75","9028","24823.44","04/11/2014","2.7"
"06/11/2014","2.76","2.76","2.76","2.76","2.76","9688","26718.88","05/11/2014","2.75"
"07/11/2014","2.76","2.8","2.8","2.76","2.8","152186","426034.96","06/11/2014","2.76"
"10/11/2014","2.8","2.8","2.8","2.8","2.8","4062","11380.1","07/11/2014","2.8"
"11/11/2014","2.8","2.83","2.83","2.8","2.8","15549","43583.92","10/11/2014","2.8"
"12/11/2014","2.8","2.83","2.83","2.8","2.81","10316","28974.52","11/11/2014","2.83"
"13/11/2014","2.85","2.85","2.85","2.85","2.85","1798","5123.32","12/11/2014","2.83"
"14/11/2014","2.85","2.85","2.85","2.85","2.85","8946","25496.1","13/11/2014","2.85"
"17/11/2014","2.85","2.85","2.85","2.85","2.82","3644","10288.8","14/11/2014","2.85"
"18/11/2014","2.85","2.85","2.85","2.85","2.84","2038","5781.4","17/11/2014","2.85"
"19/11/2014","2.85","2.8","2.85","2.8","2.8","239105","669666.77","18/11/2014","2.85"
"20/11/2014","2.8","2.8","2.8","2.8","2.8","10800","30240","19/11/2014","2.8"
"21/11/2014","2.8","2.8","2.8","2.8","2.8","2040","5708","20/11/2014","2.8"
"24/11/2014","2.78","2.72","2.78","2.72","2.72","23176","63128.72","21/11/2014","2.8"
"25/11/2014","2.71","2.71","2.71","2.71","2.71","21620","58592.15","24/11/2014","2.72"
"26/11/2014","2.7","2.7","2.7","2.7","2.7","9211","24869.7","25/11/2014","2.71"
"27/11/2014","2.63","2.63","2.63","2.63","2.63","15083","39668.29","26/11/2014","2.7"
"28/11/2014","2.65","2.64","2.65","2.64","2.64","7406","19577.23","27/11/2014","2.63"
"01/12/2014","2.64","2.64","2.64","2.64","2.64","2115","5583.6","28/11/2014","2.64"
"02/12/2014","2.64","2.64","2.64","2.64","2.64","1806","4767.84","01/12/2014","2.64"
"03/12/2014","2.66","2.65","2.66","2.65","2.65","5422","14388.3","02/12/2014","2.64"
"04/12/2014","2.65","2.64","2.65","2.64","2.65","37053","98157.7","03/12/2014","2.65"
"05/12/2014","2.64","2.64","2.64","2.64","2.64","1734","4577.76","04/12/2014","2.64"
"09/12/2014","2.65","2.65","2.65","2.65","2.65","2040","5404.4","05/12/2014","2.64"
"10/12/2014","2.65","2.65","2.65","2.65","2.65","4601","12181.43","09/12/2014","2.65"
"11/12/2014","2.65","2.65","2.65","2.65","2.65","2856","7568.4","10/12/2014","2.65"
"12/12/2014","2.64","2.64","2.64","2.64","2.64","3022","7978.08","11/12/2014","2.65"
"15/12/2014","2.64","2.64","2.64","2.64","2.64","1968","5195.52","12/12/2014","2.64"
"16/12/2014","2.62","2.62","2.62","2.62","2.62","5000","13100","15/12/2014","2.64"
"17/12/2014","2.62","2.61","2.62","2.61","2.61","17200","44922","16/12/2014","2.62"
"18/12/2014","2.61","2.55","2.61","2.55","2.57","7000","17970","17/12/2014","2.61"
"19/12/2014","2.52","2.52","2.52","2.52","2.52","5779","14547.5","18/12/2014","2.55"
"22/12/2014","2.52","2.52","2.52","2.52","2.52","1730","4359.6","19/12/2014","2.52"
"23/12/2014","2.52","2.5","2.52","2.5","2.51","24050","60400.44","22/12/2014","2.52"
"24/12/2014","2.5","2.5","2.5","2.5","2.5","2020","5050","23/12/2014","2.5"
"26/12/2014","2.55","2.55","2.55","2.55","2.55","2737","6991.35","24/12/2014","2.5"
"29/12/2014","2.5","2.65","2.65","2.5","2.59","9551","24753.14","26/12/2014","2.55"
"30/12/2014","2.65","2.65","2.65","2.65","2.65","3458","9163.6","29/12/2014","2.65"
"31/12/2014","2.67","2.67","2.67","2.67","2.67","3558","9499.86","30/12/2014","2.65"
"05/01/2015","2.65","2.57","2.65","2.5","2.52","39562","99749.84","31/12/2014","2.67"
"06/01/2015","2.57","2.56","2.57","2.56","2.57","4886","12537.72","05/01/2015","2.57"
"07/01/2015","2.56","2.55","2.56","2.53","2.54","110050","279852.62","06/01/2015","2.56"
"08/01/2015","2.55","2.51","2.55","2.51","2.52","7647","19257.96","07/01/2015","2.55"
"09/01/2015","2.53","2.53","2.53","2.53","2.53","1737","4394.61","08/01/2015","2.51"
"12/01/2015","2.53","2.53","2.53","2.53","2.53","9503","24042.59","09/01/2015","2.53"
"13/01/2015","2.5","2.5","2.5","2.5","2.5","50282","125705","12/01/2015","2.53"
"14/01/2015","2.46","2.45","2.46","2.45","2.45","20250","49712.5","13/01/2015","2.5"
"15/01/2015","2.5","2.5","2.5","2.5","2.5","4377","10942.5","14/01/2015","2.45"
"16/01/2015","2.5","2.5","2.5","2.5","2.5","21000","52500","15/01/2015","2.5"
"19/01/2015","2.5","2.5","2.5","2.5","2.5","4718","11780.6","16/01/2015","2.5"
"20/01/2015","2.5","2.5","2.5","2.5","2.5","13491","33727.5","19/01/2015","2.5"
"21/01/2015","2.5","2.5","2.5","2.5","2.5","3509","8772.5","20/01/2015","2.5"
"22/01/2015","2.5","2.5","2.5","2.5","2.5","2764","6910","21/01/2015","2.5"
"23/01/2015","2.45","2.5","2.5","2.45","2.46","7264","17892.25","22/01/2015","2.5"
"26/01/2015","2.5","2.5","2.5","2.5","2.5","33000","82500","23/01/2015","2.5"
"27/01/2015","2.5","2.5","2.5","2.5","2.49","3489","8689.35","26/01/2015","2.5"
"28/01/2015","2.5","2.5","2.5","2.5","2.49","5533","13801.51","27/01/2015","2.5"
"29/01/2015","2.48","2.47","2.48","2.47","2.46","7967","19632.16","28/01/2015","2.5"
"30/01/2015","2.5","2.5","2.5","2.5","2.5","1949","4872.5","29/01/2015","2.47"
"02/02/2015","2.43","2.43","2.43","2.4","2.42","19995","48425.32","30/01/2015","2.5"
"03/02/2015","2.43","2.4","2.43","2.4","2.42","21165","51246.6","02/02/2015","2.43"
"04/02/2015","2.4","2.4","2.4","2.35","2.38","15108","36008.12","03/02/2015","2.4"
"05/02/2015","2.35","2.3","2.35","2.3","2.33","8792","20456.6","04/02/2015","2.4"
"06/02/2015","2.3","2.3","2.3","2.3","2.3","12056","27728.75","05/02/2015","2.3"
"09/02/2015","2.3","2.3","2.3","2.3","2.3","6358","14623.4","06/02/2015","2.3"
"10/02/2015","2.3","2.3","2.3","2.3","2.3","12121","27877.26","09/02/2015","2.3"
"11/02/2015","2.3","2.3","2.3","2.3","2.3","5818","13381.4","10/02/2015","2.3"
"12/02/2015","2.3","2.3","2.3","2.3","2.3","13179","30311.7","11/02/2015","2.3"
"13/02/2015","2.3","2.35","2.35","2.3","2.32","12379","28754","12/02/2015","2.3"
"16/02/2015","2.35","2.35","2.35","2.35","2.35","5938","13926.16","13/02/2015","2.35"
"17/02/2015","2.35","2.35","2.35","2.35","2.35","2125","4993.75","16/02/2015","2.35"
"18/02/2015","2.4","2.4","2.4","2.4","2.39","5379","12870","17/02/2015","2.35"
"19/02/2015","2.4","2.49","2.49","2.4","2.43","14867","36056.8","18/02/2015","2.4"
"20/02/2015","2.5","2.5","2.5","2.5","2.5","5524","13802.18","19/02/2015","2.49"
"23/02/2015","2.5","2.5","2.5","2.5","2.5","2500","6250","20/02/2015","2.5"
"24/02/2015","2.45","2.45","2.45","2.45","2.45","1650","4042.5","23/02/2015","2.5"
"25/02/2015","2.5","2.5","2.5","2.5","2.48","4880","12112","24/02/2015","2.45"
"26/02/2015","2.48","2.48","2.48","2.48","2.48","2796","6934.08","25/02/2015","2.5"
"27/02/2015","2.47","2.47","2.47","2.47","2.47","1917","4734.99","26/02/2015","2.48"
"02/03/2015","2.43","2.43","2.43","2.43","2.43","2575","6257.25","27/02/2015","2.47"
"03/03/2015","2.35","2.4","2.4","2.35","2.37","13122","31039.94","02/03/2015","2.43"
"04/03/2015","2.4","2.4","2.4","2.4","2.39","3033","7236.56","03/03/2015","2.4"
"05/03/2015","2.4","2.4","2.4","2.4","2.4","2000","4800","04/03/2015","2.4"
"06/03/2015","2.4","2.4","2.4","2.4","2.39","2715","6485.17","05/03/2015","2.4"
"09/03/2015","2.4","2.4","2.4","2.4","2.38","4435","10539.25","06/03/2015","2.4"
"10/03/2015","2.4","2.4","2.4","2.4","2.38","2834","6742.56","09/03/2015","2.4"
"11/03/2015","2.33","2.3","2.33","2.3","2.32","11593","26883.33","10/03/2015","2.4"
"12/03/2015","2.35","2.3","2.35","2.29","2.3","22333","51468.84","11/03/2015","2.3"
"13/03/2015","2.2","2.2","2.2","2.19","2.2","38358","84344.02","12/03/2015","2.3"
"16/03/2015","2.3","2.3","2.3","2.3","2.29","5872","13452","13/03/2015","2.2"
"17/03/2015","2.3","2.3","2.3","2.3","2.3","3500","8050","16/03/2015","2.3"
"18/03/2015","2.3","2.3","2.3","2.3","2.3","1770","4071","17/03/2015","2.3"
"19/03/2015","2.3","2.3","2.3","2.3","2.3","1770","4071","18/03/2015","2.3"
"20/03/2015","2.3","2.3","2.3","2.3","2.3","2000","4599.06","19/03/2015","2.3"
"23/03/2015","2.29","2.29","2.29","2.29","2.29","1800","4122","20/03/2015","2.3"
"24/03/2015","2.26","2.1","2.26","2.1","2.15","6980","15029.2","23/03/2015","2.29"
"25/03/2015","2","2.1","2.1","2","2.02","45983","93006","24/03/2015","2.1"
"26/03/2015","2.09","2","2.09","2","2.02","14235","28709.63","25/03/2015","2.1"
"27/03/2015","2","2","2","2","2","17655","35310","26/03/2015","2"
"30/03/2015","2.05","2.08","2.08","2.05","2.07","10107","20915.18","27/03/2015","2"
"31/03/2015","2.08","2.08","2.08","2.08","2.08","9000","18720","30/03/2015","2.08"
"01/04/2015","2.15","2.15","2.15","2.15","2.15","2700","5803.3","31/03/2015","2.08"
"06/04/2015","2.15","2.15","2.15","2.15","2.15","2000","4300","01/04/2015","2.15"
"07/04/2015","2.15","2.15","2.15","2.15","2.15","2159","4641.85","06/04/2015","2.15"
"08/04/2015","2.15","2.15","2.15","2.15","2.15","2000","4300","07/04/2015","2.15"
"09/04/2015","2.1","2.1","2.1","2.1","2.08","3700","7686","08/04/2015","2.15"
"10/04/2015","2.1","2","2.1","2","2.03","10300","20912.98","09/04/2015","2.1"
"13/04/2015","2","2","2","2","1.99","5033","9994.68","10/04/2015","2"
"14/04/2015","2","2","2","2","2","3300","6595.85","13/04/2015","2"
"15/04/2015","2","2","2","2","2","2000","4000","14/04/2015","2"
"16/04/2015","2","1.95","2","1.95","1.97","4980","9821","15/04/2015","2"
"17/04/2015","1.95","1.95","1.95","1.92","1.94","9636","18707.26","16/04/2015","1.95"
"20/04/2015","1.95","1.95","1.95","1.95","1.95","2000","3900","17/04/2015","1.95"
"21/04/2015","1.93","1.93","1.93","1.93","1.93","2450","4728.5","20/04/2015","1.95"
"22/04/2015","1.89","1.89","1.89","1.89","1.89","2250","4252.5","21/04/2015","1.93"
"23/04/2015","1.95","1.99","2.02","1.89","1.96","41838","82104.02","22/04/2015","1.89"
"24/04/2015","2","2","2","2","2","6713","13403.16","23/04/2015","1.99"
"27/04/2015","2.02","2.02","2.02","2.02","2.02","8971","18087.5","24/04/2015","2"
"28/04/2015","2.02","2.02","2.02","2.02","2.02","10431","21071.07","27/04/2015","2.02"
"29/04/2015","2.02","2.02","2.02","2.02","2.02","2759","5573.18","28/04/2015","2.02"
"30/04/2015","2.02","2","2.05","2","2.03","13225","26828.24","29/04/2015","2.02"
"04/05/2015","2.01","1.98","2.01","1.98","1.99","14193","28222.14","30/04/2015","2"
"05/05/2015","2","2","2","2","2","6300","12600","04/05/2015","1.98"
"06/05/2015","2.02","2","2.02","2","2.01","11820","23740","05/05/2015","2"
"07/05/2015","2.02","2.02","2.02","2.02","2.02","11496","23221.92","06/05/2015","2"
"08/05/2015","2","1.98","2","1.98","1.99","6738","13380.88","07/05/2015","2.02"
"11/05/2015","2.05","2.05","2.05","2.05","2.05","3995","8177.03","08/05/2015","1.98"
"12/05/2015","2.06","2.06","2.06","2.06","2.05","3249","6668.37","11/05/2015","2.05"
"13/05/2015","2.02","2.02","2.02","2.02","2.02","3726","7515.39","12/05/2015","2.06"
"14/05/2015","2.05","2.05","2.05","2.05","2.05","3506","7172.12","13/05/2015","2.02"
"15/05/2015","2.05","2.05","2.05","2.05","2.04","4246","8663.27","14/05/2015","2.05"
"18/05/2015","2.05","2.05","2.05","2.05","2.05","3847","7883.25","15/05/2015","2.05"
"19/05/2015","2","2","2","2","2","5000","10000","18/05/2015","2.05"
"20/05/2015","2","2","2","2","2","8972","17939.45","19/05/2015","2"
"21/05/2015","2","2","2","2","1.99","6285","12505.75","20/05/2015","2"
"22/05/2015","2","2","2","2","2","5566","11132","21/05/2015","2"
"25/05/2015","2","2","2","2","2","3810","7620","22/05/2015","2"
"26/05/2015","2","2","2","2","2","6077","12137.92","25/05/2015","2"
"27/05/2015","1.97","2","2","1.95","1.97","12947","25486.45","26/05/2015","2"
"28/05/2015","1.98","1.98","1.98","1.98","1.98","3500","6930","27/05/2015","2"
"29/05/2015","1.98","1.98","1.98","1.98","1.98","2548","5045.04","28/05/2015","1.98"
"01/06/2015","2","2","2","2","2","2517","5030","29/05/2015","1.98"
"02/06/2015","2","2","2","2","1.97","4028","7953","01/06/2015","2"
"03/06/2015","1.99","1.99","1.99","1.99","1.99","8690","17327.57","02/06/2015","2"
"04/06/2015","1.99","1.99","1.99","1.99","1.99","3353","6659.03","03/06/2015","1.99"
"05/06/2015","2","1.91","2","1.91","1.95","7233","14089.44","04/06/2015","1.99"
"08/06/2015","1.92","1.92","1.92","1.92","1.92","6145","11798.4","05/06/2015","1.91"
"09/06/2015","2","2","2","2","1.97","4580","9011.2","08/06/2015","1.92"
"10/06/2015","1.91","1.94","1.94","1.9","1.92","14141","27101.78","09/06/2015","2"
"11/06/2015","1.93","1.9","1.93","1.9","1.91","9200","17561","10/06/2015","1.94"
"12/06/2015","1.89","1.93","1.93","1.88","1.89","10964","20764.68","11/06/2015","1.9"
"15/06/2015","1.87","1.87","1.87","1.87","1.86","5446","10118.44","12/06/2015","1.93"
"16/06/2015","1.93","1.9","1.93","1.8","1.85","16268","30124.45","15/06/2015","1.87"
"17/06/2015","1.93","1.93","1.93","1.93","1.92","4723","9069.19","16/06/2015","1.9"
"18/06/2015","1.93","1.93","1.93","1.93","1.93","5153","9943.22","17/06/2015","1.93"
"19/06/2015","1.9","1.84","1.9","1.8","1.84","31382","57669.52","18/06/2015","1.93"
"22/06/2015","1.87","1.84","1.89","1.84","1.86","23498","43628.78","19/06/2015","1.84"
"23/06/2015","1.89","1.84","1.89","1.8","1.82","37520","68117.2","22/06/2015","1.84"
"24/06/2015","1.88","1.88","1.88","1.88","1.88","3372","6339.36","23/06/2015","1.84"
"25/06/2015","1.89","1.87","1.89","1.83","1.86","9305","17336.53","24/06/2015","1.88"
"26/06/2015","1.89","1.9","1.9","1.89","1.89","19882","37659.87","25/06/2015","1.87"
"30/06/2015","1.8","1.86","1.86","1.8","1.81","55284","99835.3","26/06/2015","1.9"
"01/07/2015","1.86","1.86","1.86","1.86","1.84","3068","5660.4","30/06/2015","1.86"
"02/07/2015","1.87","1.87","1.87","1.87","1.85","3236","5990.56","01/07/2015","1.86"
"03/07/2015","1.9","1.9","1.9","1.9","1.85","6885","12767.62","02/07/2015","1.87"
"06/07/2015","1.88","1.88","1.88","1.88","1.85","5823","10761","03/07/2015","1.9"
"07/07/2015","1.86","1.88","1.88","1.86","1.85","10254","18974.54","06/07/2015","1.88"
"08/07/2015","1.87","1.87","1.87","1.87","1.87","6152","11514.84","07/07/2015","1.88"
"09/07/2015","1.9","1.9","1.9","1.9","1.9","4059","7706.37","08/07/2015","1.87"
"10/07/2015","1.85","1.89","1.89","1.85","1.86","8718","16232.62","09/07/2015","1.9"
"13/07/2015","1.85","1.85","1.85","1.85","1.85","2300","4255","10/07/2015","1.89"
"14/07/2015","1.85","1.85","1.85","1.85","1.84","3169","5830.54","13/07/2015","1.85"
"15/07/2015","1.85","1.85","1.85","1.85","1.82","5224","9522","14/07/2015","1.85"
"16/07/2015","1.85","1.85","1.85","1.85","1.84","3213","5924.61","15/07/2015","1.85"
"17/07/2015","1.83","1.83","1.83","1.83","1.83","14994","27439.02","16/07/2015","1.85"
"20/07/2015","1.85","1.85","1.85","1.85","1.83","6980","12759.84","17/07/2015","1.83"
